Age,Gender,Time_on_platform,Devices_connected,Subscription_type,Num_active_profiles,Avg_rating
37,Male,542,3,Standard,3,2
19,Male,2979,5,Standard,1,3
49,Female,4396,5,Standard,2,4
53,Male,4640,3,Basic,1,3
41,Female,7837,3,Standard,1,3
42,Male,4076,3,Standard,5,2
21,Male,4396,1,Premium,4,2
26,Female,5203,1,Basic,4,3
52,Male,4645,1,Standard,3,4
59,Male,1621,3,Premium,1,3
37,Male,8466,3,Standard,1,3
32,Male,8307,3,Standard,1,1
25,Male,4396,2,Basic,5,2
44,Female,2746,4,Premium,5,3
44,Female,4396,2,Standard,4,3
44,Female,1749,1,Basic,1,1
61,Female,3534,2,Standard,2,3
52,Male,6779,2,Standard,2,4
63,Male,673,3,Standard,3,3
35,Female,4396,3,Standard,1,2
39,Male,7424,5,Premium,5,3
41,Male,1966,1,Standard,5,3
22,Male,1162,3,Standard,1,1
18,Female,6387,3,Basic,1,1
65,Male,4396,3,Standard,5,4
44,Male,4396,3,Premium,2,4
32,Male,5124,5,Standard,5,4
49,Male,5437,2,Basic,1,2
30,Female,5386,1,Standard,5,1
65,Female,8376,3,Standard,2,3
57,Female,7553,3,Standard,2,4
55,Female,4878,2,Premium,1,1
24,Male,5214,3,Premium,2,4
35,Male,8452,3,Premium,3,3
51,Male,7188,3,Standard,5,3
44,Male,5251,3,Premium,5,3
24,Male,2155,3,Basic,3,1
66,Male,3823,1,Basic,3,2
66,Female,3405,3,Standard,2,3
62,Male,8328,1,Standard,5,1
56,Female,6929,3,Premium,5,1
39,Female,4396,3,Standard,4,3
67,Male,8082,4,Standard,3,3
44,Female,804,3,Standard,5,3
44,Female,4396,3,Premium,4,4
54,Male,3641,4,Standard,1,3
36,Female,6009,3,Standard,1,2
19,Female,4179,3,Standard,1,2
47,Male,2369,3,Basic,4,3
36,Female,4396,3,Standard,3,4
21,Female,6322,2,Standard,1,2
21,Female,1771,3,Standard,2,4
24,Female,8477,3,Basic,4,4
63,Female,6418,3,Premium,1,3
60,Male,5310,4,Basic,2,3
24,Male,4396,2,Premium,2,3
56,Female,2643,2,Basic,4,1
44,Male,5967,5,Premium,2,2
31,Male,4396,3,Premium,2,3
28,Female,1368,2,Premium,3,4
44,Male,2689,5,Premium,5,4
44,Male,1451,5,Standard,2,4
57,Female,4396,3,Standard,5,4
37,Female,4811,5,Standard,3,1
61,Male,5399,1,Premium,4,4
49,Male,635,3,Basic,3,1
39,Female,1596,2,Standard,1,2
41,Male,6281,3,Standard,5,3
52,Male,4038,3,Basic,3,3
44,Female,4396,5,Standard,2,2
25,Female,3301,4,Standard,2,3
30,Male,4396,1,Standard,1,2
47,Female,4592,4,Premium,5,2
44,Male,1976,1,Premium,4,1
57,Male,3300,3,Basic,2,3
57,Female,2496,3,Basic,5,3
28,Female,4396,5,Standard,5,2
41,Male,4396,3,Standard,5,3
44,Male,4396,3,Standard,4,2
46,Female,4396,3,Basic,1,3
63,Female,6027,3,Basic,3,2
44,Female,962,4,Basic,1,2
61,Male,5714,3,Standard,4,3
59,Female,8098,1,Standard,2,4
44,Male,1179,4,Standard,1,3
60,Female,2088,3,Standard,1,4
44,Male,6860,1,Standard,2,1
52,Male,6773,4,Standard,2,3
62,Female,4396,5,Premium,4,4
65,Male,6620,3,Premium,1,4
52,Male,3135,3,Standard,2,4
66,Female,2171,3,Standard,5,3
44,Female,4156,1,Standard,2,3
28,Male,2821,3,Standard,1,3
44,Female,7872,3,Standard,1,4
32,Female,4396,3,Premium,5,2
37,Female,2825,3,Standard,1,3
66,Female,6129,3,Premium,5,3
50,Male,792,5,Basic,3,4
38,Male,4396,3,Premium,1,3
44,Female,4396,2,Standard,1,1
22,Male,4396,5,Standard,3,1
44,Male,71,3,Basic,1,4
33,Female,7313,5,Standard,3,3
22,Female,4396,4,Basic,4,3
27,Male,4173,1,Standard,1,4
35,Male,4396,3,Basic,4,4
60,Male,4408,1,Standard,1,3
49,Female,2226,5,Premium,2,2
29,Female,6126,3,Basic,4,3
59,Male,2219,4,Standard,1,4
18,Male,1705,3,Premium,3,2
50,Male,4396,3,Standard,2,3
24,Female,849,4,Standard,2,3
25,Female,4396,3,Standard,4,1
23,Female,7405,3,Basic,4,4
29,Male,4396,3,Standard,3,3
44,Male,4396,3,Standard,5,1
44,Male,6357,5,Basic,1,3
34,Female,6775,3,Standard,3,1
62,Female,2045,1,Standard,3,3
44,Female,4396,1,Premium,2,4
33,Female,3127,4,Premium,1,4
39,Female,4396,3,Standard,4,1
21,Female,1402,3,Basic,2,1
40,Male,1851,1,Basic,3,1
39,Female,6002,3,Standard,5,3
44,Male,1816,3,Standard,3,3
50,Male,4396,5,Basic,2,3
28,Male,1019,5,Premium,4,4
55,Female,4689,3,Standard,4,3
26,Male,7995,4,Standard,4,3
18,Male,4396,3,Basic,5,2
47,Male,5003,3,Premium,5,1
49,Male,250,3,Basic,2,3
64,Female,4630,3,Standard,4,2
22,Female,4396,4,Standard,1,1
48,Male,1759,3,Standard,4,3
44,Male,7418,3,Basic,3,3
64,Female,1901,1,Basic,2,3
41,Male,4396,3,Standard,2,3
47,Female,5000,5,Standard,2,5
42,Male,4396,3,Standard,4,2
39,Female,5132,4,Standard,2,3
44,Female,1208,3,Premium,3,2
36,Female,7595,5,Standard,5,4
28,Male,4396,1,Standard,1,1
48,Male,7143,1,Premium,1,3
42,Male,4480,4,Premium,2,3
46,Female,1339,4,Basic,5,3
32,Male,4396,2,Standard,5,3
44,Male,3801,3,Basic,2,3
63,Male,3228,3,Basic,2,2
50,Male,7746,3,Standard,2,3
58,Male,128,3,Standard,2,3
44,Female,1444,3,Basic,2,4
53,Male,4127,3,Premium,1,4
22,Female,3288,3,Basic,1,2
44,Male,2137,5,Basic,3,2
49,Female,1076,1,Basic,1,3
37,Female,2590,3,Premium,2,3
53,Male,451,5,Basic,4,1
25,Male,4396,4,Standard,3,4
65,Female,4396,3,Standard,3,4
44,Female,4396,3,Standard,2,2
42,Female,443,3,Standard,1,3
64,Female,2556,5,Standard,3,2
54,Female,4396,5,Basic,5,3
44,Male,4396,3,Standard,5,1
55,Male,4880,2,Basic,1,2
63,Male,4396,1,Standard,4,2
51,Female,6271,3,Basic,3,1
44,Female,2954,3,Premium,1,3
54,Male,4583,3,Basic,2,1
34,Male,458,3,Basic,4,3
29,Female,2273,3,Standard,3,1
27,Male,7474,3,Basic,3,2
48,Male,326,5,Premium,3,3
23,Male,8722,3,Basic,3,3
28,Female,3207,5,Standard,4,2
30,Female,6986,3,Standard,4,3
34,Male,4396,3,Standard,5,4
24,Male,538,3,Standard,3,2
29,Female,4396,3,Standard,2,1
47,Female,4766,4,Premium,3,4
46,Male,771,2,Standard,4,4
68,Male,4396,3,Standard,3,3
27,Female,4396,2,Basic,4,1
42,Female,4396,3,Standard,5,2
44,Male,6633,3,Standard,2,2
63,Male,4396,3,Basic,1,2
54,Male,2898,2,Standard,5,4
46,Female,4396,2,Basic,1,3
43,Male,994,3,Premium,5,1
44,Female,8028,4,Premium,1,3
44,Male,4964,3,Premium,4,2
33,Female,4545,3,Premium,5,2
44,Male,2152,4,Standard,2,3
58,Male,4396,3,Premium,3,3
33,Male,4396,3,Standard,3,1
44,Female,7848,3,Standard,3,1
21,Male,2205,2,Standard,3,3
38,Male,4396,4,Basic,2,3
55,Female,4396,4,Standard,2,1
26,Female,4396,5,Standard,3,2
44,Female,6871,3,Standard,1,3
57,Female,2004,3,Premium,4,3
69,Male,2266,3,Basic,2,2
44,Male,4875,3,Standard,4,1
27,Male,3085,3,Basic,5,4
57,Male,1902,4,Basic,4,4
60,Male,4396,1,Standard,4,1
20,Female,4396,3,Premium,2,1
28,Male,4396,3,Basic,4,3
44,Female,1193,5,Standard,5,4
52,Male,5437,3,Standard,2,3
56,Male,1279,3,Standard,3,3
40,Female,4115,3,Standard,1,2
37,Female,8564,5,Premium,3,3
23,Female,4396,5,Premium,5,3
48,Male,4396,3,Standard,2,1
42,Female,4396,3,Standard,2,4
23,Female,421,5,Standard,2,2
32,Female,5301,3,Standard,2,4
44,Male,4572,3,Standard,2,2
42,Male,1106,5,Premium,5,2
20,Female,6038,3,Premium,3,1
65,Male,1118,3,Premium,4,3
42,Female,8223,3,Standard,4,3
44,Female,3867,2,Standard,1,4
46,Female,7596,2,Basic,4,4
37,Female,4396,3,Standard,2,3
29,Male,74,2,Standard,1,2
55,Female,3602,2,Premium,5,1
24,Male,5651,2,Basic,5,3
31,Male,3517,4,Basic,2,3
25,Male,5186,1,Standard,5,3
23,Male,8677,3,Premium,5,4
40,Female,4396,4,Standard,3,1
20,Female,6821,3,Basic,1,3
55,Male,7939,4,Standard,1,3
18,Female,6721,3,Standard,2,3
42,Female,2775,3,Standard,5,3
64,Male,4396,1,Basic,5,4
48,Male,1324,5,Standard,4,3
68,Male,3120,1,Premium,5,1
27,Male,7445,2,Basic,2,3
44,Female,7747,3,Basic,2,1
21,Female,7766,3,Standard,2,1
62,Female,7505,3,Standard,3,3
55,Female,2556,4,Standard,4,3
18,Male,7819,3,Standard,5,3
20,Female,5799,2,Standard,4,3
64,Male,2238,4,Premium,3,4
51,Female,4396,3,Standard,3,3
64,Male,1981,3,Standard,3,1
41,Female,2039,2,Standard,1,2
68,Female,3542,5,Premium,1,3
56,Male,5786,3,Premium,1,1
64,Female,906,3,Basic,5,4
44,Female,6873,3,Premium,4,1
45,Female,6050,4,Premium,4,1
34,Female,3907,2,Premium,2,2
33,Male,2612,3,Basic,2,3
27,Female,365,3,Standard,4,3
44,Female,3549,5,Standard,5,2
34,Male,5161,1,Standard,4,1
35,Female,8161,2,Standard,4,1
45,Male,7256,3,Premium,2,1
55,Female,1888,3,Standard,1,1
68,Female,4396,2,Standard,3,3
27,Male,376,4,Premium,5,4
65,Male,4396,3,Standard,2,4
53,Female,4396,5,Standard,1,1
44,Female,4396,4,Premium,2,3
44,Female,4396,3,Premium,2,1
55,Female,1335,3,Basic,5,4
44,Male,5004,3,Standard,2,3
68,Female,4396,3,Standard,2,3
22,Female,4396,3,Standard,3,1
57,Female,4851,4,Standard,4,1
44,Female,8223,3,Standard,4,3
32,Male,1434,5,Premium,3,1
28,Female,4665,3,Standard,5,4
60,Male,3938,4,Basic,3,3
27,Male,8334,3,Standard,1,3
56,Male,7731,3,Premium,3,1
51,Male,7533,4,Basic,4,3
50,Female,3737,2,Standard,4,3
44,Male,8204,3,Standard,2,3
34,Female,4103,4,Basic,3,4
29,Male,8192,2,Premium,1,3
69,Female,8048,3,Standard,2,4
39,Male,7455,5,Standard,4,3
44,Male,6519,3,Basic,3,2
41,Female,4396,5,Standard,3,3
53,Male,4396,5,Basic,1,1
44,Male,4396,4,Standard,2,3
64,Male,6913,4,Basic,2,2
58,Male,1343,3,Basic,5,3
34,Female,4396,3,Standard,5,3
35,Female,6579,3,Standard,2,2
63,Female,4396,4,Premium,3,4
44,Male,4396,5,Basic,2,4
27,Male,6303,2,Basic,1,2
41,Male,4206,2,Premium,1,4
48,Male,3126,3,Standard,5,2
31,Female,8267,1,Premium,4,2
65,Female,4653,5,Standard,1,3
34,Male,2092,3,Basic,1,1
68,Female,6708,1,Standard,4,2
44,Female,4396,5,Basic,1,1
22,Female,4911,3,Standard,1,2
54,Male,2825,4,Premium,3,1
37,Male,6799,1,Basic,1,3
29,Female,5184,2,Standard,2,4
58,Male,4396,3,Basic,5,2
35,Male,8316,3,Basic,2,1
64,Male,4396,1,Basic,5,1
44,Female,7913,1,Standard,5,2
29,Male,5506,5,Standard,1,2
64,Male,4726,3,Standard,1,4
24,Male,4396,1,Premium,4,1
23,Female,4396,2,Basic,5,1
54,Female,4396,2,Standard,4,3
36,Male,4396,1,Standard,1,4
49,Male,2825,3,Standard,1,1
18,Male,4578,4,Standard,1,2
44,Male,6707,2,Premium,3,1
62,Male,4396,4,Basic,4,3
42,Female,4396,2,Standard,4,3
41,Male,5573,2,Standard,3,1
63,Female,1113,4,Standard,1,1
63,Female,4396,2,Standard,2,4
22,Male,3393,3,Premium,2,2
61,Male,6078,5,Standard,5,4
44,Female,6956,2,Standard,3,2
44,Male,3669,3,Basic,3,1
22,Male,4396,4,Standard,4,1
47,Male,4396,3,Premium,1,1
64,Female,5139,3,Standard,5,4
25,Male,2741,3,Premium,2,2
52,Male,4163,3,Standard,1,3
32,Female,4228,4,Standard,4,2
26,Male,4396,1,Standard,1,3
55,Male,4396,3,Basic,3,4
25,Male,6189,3,Basic,4,2
51,Female,4396,2,Standard,3,3
44,Male,2854,2,Premium,2,3
27,Female,1540,3,Standard,2,1
32,Female,8719,5,Standard,3,4
44,Female,4396,3,Premium,3,3
41,Male,4396,3,Basic,2,2
27,Male,6815,5,Standard,4,3
44,Male,6418,5,Standard,4,3
69,Female,4396,2,Standard,3,3
37,Female,4698,2,Standard,2,1
29,Male,1160,1,Premium,3,2
68,Female,3469,4,Standard,3,3
68,Female,4878,1,Standard,3,1
60,Male,594,1,Standard,1,2
35,Female,5265,4,Standard,5,2
42,Male,7504,3,Standard,1,2
34,Male,6290,3,Premium,1,3
44,Female,1573,3,Standard,1,4
50,Female,175,2,Standard,4,1
30,Male,4396,1,Standard,3,4
53,Male,1704,5,Standard,1,3
47,Female,5585,2,Basic,3,3
56,Male,6484,5,Premium,5,1
68,Male,3735,3,Standard,2,2
61,Female,3455,1,Standard,3,2
28,Female,1405,2,Standard,3,2
66,Female,4396,3,Basic,3,2
34,Female,4396,4,Premium,4,2
49,Male,8726,1,Basic,5,4
18,Male,3999,4,Premium,1,3
61,Male,4396,3,Basic,1,3
48,Male,7138,2,Premium,5,2
43,Female,2590,3,Premium,1,3
42,Female,4396,3,Standard,4,2
18,Female,7113,4,Standard,5,1
36,Male,2311,4,Premium,1,4
44,Male,4396,3,Premium,5,2
65,Female,3861,5,Premium,1,3
47,Female,4396,2,Standard,5,3
44,Male,4396,2,Basic,5,1
44,Female,1261,4,Standard,4,2
44,Female,3890,3,Premium,5,2
27,Male,7167,3,Basic,3,2
20,Female,4396,2,Standard,1,1
19,Female,3151,5,Basic,2,2
30,Female,4396,3,Premium,1,1
47,Male,4396,3,Standard,3,2
19,Female,4396,3,Premium,2,1
44,Male,382,1,Standard,2,2
61,Male,4396,3,Basic,5,4
46,Male,4396,3,Premium,5,2
27,Male,4396,3,Premium,5,1
36,Female,3417,3,Premium,5,4
18,Female,3404,3,Standard,4,2
64,Female,538,2,Premium,4,2
58,Female,8159,5,Basic,2,2
44,Male,8572,2,Standard,3,3
25,Male,3185,4,Basic,1,1
44,Female,4760,2,Standard,2,1
45,Female,8326,3,Standard,2,3
44,Male,1712,4,Basic,2,4
26,Male,4302,1,Basic,4,4
44,Female,8336,5,Basic,2,3
57,Male,4396,3,Premium,5,2
37,Male,577,3,Premium,5,3
44,Female,1809,3,Premium,5,2
52,Female,5424,3,Standard,3,3
26,Female,5796,5,Standard,2,3
46,Female,3363,3,Premium,4,4
35,Female,129,2,Premium,2,3
51,Male,1334,4,Standard,2,4
32,Female,287,5,Standard,5,4
62,Male,2015,3,Standard,1,3
46,Male,1046,4,Standard,1,1
44,Female,2861,4,Standard,1,4
56,Female,4396,3,Standard,1,3
66,Male,8400,4,Standard,5,2
44,Female,4396,5,Standard,2,3
22,Male,1431,2,Standard,1,4
46,Female,4396,5,Basic,5,4
69,Male,639,1,Standard,1,2
52,Male,5197,2,Standard,3,2
35,Male,7101,3,Standard,4,3
30,Male,366,5,Basic,3,2
34,Female,4396,3,Standard,5,4
23,Male,4868,4,Standard,4,4
65,Female,1323,3,Standard,4,2
59,Male,4929,5,Standard,1,3
44,Male,8730,1,Standard,2,3
47,Male,3231,4,Basic,5,2
66,Male,586,1,Premium,3,3
38,Female,4396,2,Basic,4,2
31,Male,2519,2,Premium,1,3
44,Female,4396,4,Standard,3,3
63,Female,3758,2,Basic,4,4
22,Female,4396,3,Premium,3,4
56,Female,5126,4,Premium,1,2
39,Female,6053,5,Standard,4,3
28,Female,7372,4,Basic,2,3
49,Female,2360,2,Standard,5,4
20,Female,4396,2,Basic,5,2
50,Male,3027,5,Premium,5,5
44,Male,1388,3,Basic,5,1
44,Male,4396,1,Basic,4,1
68,Male,8388,3,Basic,5,3
40,Male,7410,4,Standard,5,1
66,Male,4396,3,Premium,2,1
50,Male,5248,3,Premium,3,3
19,Male,7664,3,Standard,4,3
59,Male,1523,1,Standard,1,3
42,Male,4396,1,Premium,4,3
35,Female,464,5,Basic,5,3
18,Female,6567,5,Basic,2,2
49,Female,6973,3,Basic,1,3
45,Female,2573,3,Standard,1,1
27,Male,6743,4,Basic,5,1
41,Male,3329,3,Basic,5,2
34,Male,5802,3,Basic,3,4
44,Female,2163,3,Basic,4,4
49,Male,2674,5,Basic,5,4
32,Male,1630,2,Standard,1,1
41,Male,4396,1,Premium,2,2
38,Male,4396,1,Basic,4,2
44,Male,8138,3,Standard,5,4
55,Male,8122,5,Standard,1,3
32,Male,3466,5,Standard,1,2
66,Male,4396,1,Standard,1,2
32,Female,6595,1,Basic,3,2
38,Female,3967,3,Standard,4,3
44,Male,4396,3,Standard,1,1
31,Female,5795,2,Premium,4,2
44,Female,3724,3,Standard,4,4
22,Female,2978,2,Standard,2,4
25,Male,1739,2,Premium,3,3
45,Female,4396,2,Standard,5,2
19,Female,2279,4,Premium,4,2
63,Female,4752,1,Standard,2,3
49,Female,4396,3,Premium,2,1
64,Female,5731,3,Standard,3,1
35,Female,4308,4,Premium,4,2
19,Female,4247,3,Basic,2,1
43,Female,5713,4,Premium,3,3
59,Female,8056,1,Standard,2,3
33,Male,4396,3,Standard,2,3
23,Female,8638,3,Basic,4,2
24,Female,4396,3,Standard,5,3
56,Male,7589,3,Premium,5,1
54,Male,7603,3,Basic,3,3
58,Female,4396,4,Standard,5,3
46,Female,7997,3,Basic,4,3
40,Male,6439,4,Basic,5,2
45,Male,4396,3,Standard,1,3
44,Male,4396,5,Premium,4,1
34,Male,2174,1,Basic,1,1
61,Male,4537,3,Standard,4,2
68,Female,5404,3,Basic,4,3
63,Male,6278,3,Standard,1,1
27,Male,4396,1,Standard,3,2
37,Female,4375,3,Standard,1,3
23,Female,4312,3,Standard,4,3
49,Female,4396,1,Premium,3,4
44,Male,2953,3,Standard,2,3
44,Female,7000,5,Basic,2,3
29,Male,6027,1,Standard,1,3
65,Female,2343,3,Standard,3,2
55,Male,4396,4,Standard,3,3
55,Male,8343,5,Premium,1,1
66,Male,3268,3,Standard,1,4
27,Female,4396,1,Standard,2,4
31,Male,6197,4,Standard,3,2
58,Male,7603,4,Standard,5,3
68,Male,4396,3,Standard,4,1
30,Female,7084,3,Standard,3,2
25,Male,3073,4,Basic,4,2
26,Male,4396,1,Premium,2,1
27,Male,6762,4,Premium,3,3
41,Female,3644,3,Standard,5,3
21,Female,4396,3,Basic,3,3
63,Female,5527,2,Standard,5,3
53,Male,678,3,Standard,4,4
62,Male,6470,3,Basic,3,3
56,Male,1914,3,Premium,2,2
20,Male,8027,2,Standard,4,1
63,Male,515,3,Basic,5,1
53,Male,4396,3,Standard,5,3
27,Male,4396,3,Basic,5,1
35,Male,5715,2,Basic,5,2
35,Male,4396,3,Standard,3,1
65,Male,3465,4,Premium,1,3
40,Male,4396,3,Premium,5,2
43,Male,7082,4,Basic,2,4
65,Female,792,3,Premium,4,3
42,Female,1952,4,Premium,2,3
45,Male,2001,3,Basic,5,2
45,Male,4396,1,Basic,4,4
44,Female,8531,1,Basic,2,1
44,Female,4396,4,Basic,3,3
44,Female,1245,5,Standard,4,3
44,Female,6382,4,Standard,5,3
38,Male,4995,4,Standard,1,2
21,Male,4396,3,Premium,3,4
44,Female,4396,5,Standard,5,2
21,Female,4396,3,Standard,3,4
50,Female,6573,2,Basic,3,4
40,Female,3707,1,Premium,1,3
19,Female,5368,3,Standard,2,3
44,Female,5335,4,Basic,3,3
18,Male,4104,5,Premium,4,1
69,Male,4396,2,Premium,5,2
49,Male,8398,3,Standard,1,4
18,Female,4396,3,Standard,2,1
32,Male,4396,4,Premium,4,1
20,Female,4396,5,Standard,3,4
42,Male,3455,3,Standard,2,3
57,Male,832,3,Standard,3,3
25,Male,410,2,Standard,3,3
44,Female,5136,1,Basic,1,4
47,Female,4396,3,Basic,5,1
27,Female,5853,2,Basic,3,1
47,Female,2159,1,Premium,5,1
46,Female,6312,3,Basic,1,1
45,Male,4635,3,Standard,3,3
18,Female,4462,3,Premium,2,3
20,Female,7182,1,Standard,4,1
25,Male,1265,3,Standard,1,4
24,Male,3841,3,Basic,2,3
44,Female,481,1,Premium,2,2
50,Male,6685,3,Premium,5,1
44,Male,7772,1,Standard,3,3
46,Male,2773,5,Basic,2,2
43,Male,1935,3,Standard,3,3
66,Male,6800,3,Standard,5,3
30,Female,5521,3,Standard,3,2
57,Female,4396,2,Standard,2,3
59,Male,3474,3,Basic,3,3
44,Male,7857,3,Standard,5,1
60,Male,4061,2,Premium,4,3
30,Female,3868,3,Premium,5,1
39,Male,6405,3,Basic,1,4
35,Female,6833,1,Premium,3,1
65,Female,8625,2,Standard,3,1
24,Male,64,3,Basic,2,3
37,Male,4396,3,Standard,3,1
31,Male,3429,3,Basic,5,3
35,Female,4396,3,Basic,3,3
34,Male,8449,3,Standard,3,2
43,Male,4396,3,Basic,5,2
45,Female,620,2,Premium,3,1
49,Male,7854,2,Standard,2,1
49,Female,6227,5,Premium,4,3
26,Female,6985,5,Standard,3,2
42,Female,7507,3,Premium,4,4
18,Female,4396,2,Standard,2,2
54,Male,4396,3,Premium,5,4
67,Female,4396,2,Basic,5,2
23,Female,4098,3,Standard,5,3
61,Male,5496,1,Basic,2,4
44,Male,7706,3,Standard,2,3
44,Male,2988,3,Premium,2,3
44,Female,2400,1,Standard,1,3
52,Female,5656,2,Standard,1,1
64,Male,1887,1,Standard,3,3
67,Male,4396,3,Basic,5,1
44,Male,2675,2,Standard,5,3
59,Male,5856,3,Basic,5,4
18,Female,4396,3,Standard,5,3
63,Female,2882,5,Premium,2,3
56,Female,7261,3,Standard,3,2
24,Male,1280,3,Basic,5,2
62,Female,5331,1,Basic,4,1
52,Female,4396,3,Basic,1,4
39,Male,5090,1,Basic,3,3
51,Female,4396,4,Premium,2,3
58,Male,7985,5,Standard,4,3
25,Female,494,2,Basic,4,3
50,Male,4396,3,Premium,3,2
69,Female,4396,4,Premium,2,4
48,Male,4396,3,Basic,5,2
28,Female,2278,1,Basic,4,1
44,Female,8002,3,Premium,5,1
49,Male,3141,3,Basic,2,3
40,Male,6292,4,Standard,4,3
26,Female,6707,1,Standard,2,2
33,Female,3581,5,Standard,4,3
44,Female,1672,2,Standard,4,4
66,Female,7237,5,Basic,2,3
19,Male,6896,5,Standard,1,3
30,Male,5251,3,Standard,5,3
34,Female,1005,4,Standard,1,4
30,Female,1437,5,Basic,1,2
53,Female,1125,4,Standard,4,3
44,Female,6036,3,Standard,5,3
21,Male,1271,5,Standard,5,4
62,Female,3684,3,Standard,1,3
34,Male,2826,1,Standard,1,3
36,Female,4396,2,Standard,5,3
62,Female,5313,5,Standard,1,4
31,Female,3401,4,Standard,2,2
29,Male,4201,2,Premium,3,3
44,Male,2834,3,Standard,2,1
63,Male,4396,5,Standard,4,4
27,Female,4952,3,Basic,5,3
20,Male,6925,1,Basic,1,3
39,Male,7238,3,Basic,4,3
45,Female,4396,3,Standard,3,3
45,Female,4078,3,Standard,3,3
53,Female,4396,5,Premium,3,3
57,Male,4396,2,Standard,1,2
69,Male,291,5,Premium,3,2
52,Male,8331,4,Basic,1,2
18,Female,7799,2,Standard,5,4
40,Female,4396,2,Standard,4,3
56,Male,4396,5,Basic,4,3
40,Male,4692,3,Standard,4,4
24,Female,4318,3,Standard,2,1
32,Male,6015,5,Standard,4,3
48,Female,5813,3,Basic,5,1
18,Male,4945,1,Premium,2,3
23,Male,4396,3,Basic,4,4
26,Male,7599,4,Premium,4,1
56,Female,4136,3,Basic,2,2
60,Male,1406,5,Standard,4,3
29,Female,8632,3,Standard,4,1
44,Male,4396,1,Basic,4,2
44,Female,5535,4,Standard,5,2
21,Female,1285,3,Basic,4,3
42,Female,8111,1,Standard,2,3
19,Male,7521,3,Premium,3,2
32,Male,62,2,Premium,2,3
26,Male,5315,3,Standard,3,4
46,Male,8518,1,Standard,4,3
39,Female,7419,2,Standard,5,1
67,Female,4396,1,Premium,1,3
69,Male,1610,3,Premium,5,3
38,Female,424,3,Basic,4,1
33,Male,5341,5,Standard,2,4
27,Male,4365,3,Standard,3,4
54,Male,7429,3,Basic,2,1
21,Male,5716,1,Standard,5,2
51,Female,4396,3,Basic,3,3
66,Female,4396,3,Premium,5,3
68,Female,8553,2,Standard,3,2
19,Male,124,1,Basic,1,4
57,Female,5254,5,Standard,4,1
44,Female,5032,5,Premium,1,4
21,Male,638,1,Standard,4,3
44,Male,7943,5,Premium,5,2
44,Male,1859,3,Basic,5,2
47,Male,8758,5,Premium,2,3
37,Male,4753,1,Standard,2,1
44,Male,6636,5,Standard,2,4
35,Female,1107,1,Standard,4,2
38,Female,6941,3,Standard,2,1
38,Male,5060,4,Premium,1,4
40,Male,6621,3,Standard,4,3
41,Male,4396,2,Standard,1,2
53,Female,3595,3,Standard,1,1
60,Female,8145,2,Basic,3,4
44,Male,4396,3,Premium,2,2
23,Male,8415,3,Basic,5,3
43,Female,4464,1,Basic,2,1
57,Female,1481,1,Premium,3,1
25,Female,5647,4,Standard,4,4
55,Male,1598,3,Basic,5,3
18,Female,2417,3,Basic,3,3
61,Male,4396,3,Premium,1,3
32,Female,3188,2,Standard,2,3
55,Male,4396,3,Premium,4,1
46,Male,4396,3,Premium,5,3
44,Female,4396,4,Basic,3,2
38,Male,5621,2,Standard,3,4
37,Female,4396,4,Premium,2,2
52,Male,6125,3,Standard,1,1
26,Male,4396,3,Premium,3,3
64,Male,7815,4,Standard,1,3
52,Male,71,5,Standard,4,2
18,Male,4396,3,Basic,3,3
65,Male,4396,4,Standard,5,3
32,Male,1479,5,Standard,5,4
62,Female,4396,3,Standard,4,3
44,Female,3221,3,Premium,3,3
38,Female,4396,3,Standard,2,1
46,Male,6683,4,Standard,2,3
65,Female,4444,5,Premium,3,3
45,Male,4396,3,Standard,3,3
39,Female,8224,4,Standard,3,1
34,Female,5909,4,Basic,3,3
46,Male,8614,3,Premium,4,1
35,Male,187,5,Standard,4,1
44,Male,4396,2,Standard,3,2
58,Female,4396,3,Standard,2,4
38,Female,3252,2,Standard,4,2
57,Female,8708,5,Standard,2,3
22,Male,4396,3,Standard,3,4
44,Female,7030,3,Standard,4,1
36,Female,4396,3,Standard,1,3
44,Male,7311,3,Premium,5,4
42,Female,3793,3,Standard,5,2
69,Female,3219,5,Standard,5,3
42,Female,134,3,Standard,4,3
32,Male,5557,1,Premium,2,3
47,Female,6353,3,Basic,4,1
38,Female,2468,3,Standard,3,1
42,Male,2695,1,Standard,3,1
61,Female,6015,3,Standard,5,2
53,Female,1677,3,Standard,2,4
58,Male,2731,5,Standard,4,2
26,Male,4396,4,Basic,5,3
19,Female,915,3,Premium,1,4
44,Female,4396,5,Standard,3,1
48,Female,764,3,Standard,5,3
54,Male,4396,2,Standard,3,2
65,Male,4396,3,Basic,2,1
53,Male,1455,1,Standard,1,3
55,Female,7284,3,Premium,4,1
51,Male,2786,3,Premium,3,4
66,Female,4396,3,Standard,5,3
19,Female,4396,1,Standard,3,3
38,Male,5977,3,Standard,4,3
20,Female,7111,5,Standard,2,4
36,Female,6581,3,Standard,2,1
31,Female,7979,1,Standard,4,3
39,Male,4396,3,Premium,2,1
30,Female,4396,3,Standard,1,4
30,Female,5094,1,Premium,1,3
33,Male,776,3,Standard,4,4
27,Female,4396,3,Standard,4,2
44,Female,2817,3,Premium,3,3
38,Male,4396,1,Premium,5,4
23,Female,5180,5,Premium,5,3
24,Female,8121,3,Standard,3,4
